id,from,to,type,speed,length,cost
:cluster_330046378_8538627062_14,to_207110405,from_29394188#0,internal,8.57,13.86,1.6172695449241539
:cluster_330046378_8538627062_15,to_207110405,from_-82678882#4,internal,13.89,29.21,2.1029517638588913
:cluster_330046378_8538627062_16,to_207110405,from_919352326#0,internal,9.52,11.9,1.25
:cluster_330046378_8538627062_17,to_207110405,from_-207110405,internal,3.65,2.34,0.6410958904109589
:322867942_0,to_207110406#6,from_5107077#0,internal,13.89,26.84,1.9323254139668826
:322867942_1,to_207110406#6,from_29351968#5,internal,13.89,28.94,2.0835133189344854
:1446080338_0,to_207110409#0,from_131385272#0,internal,13.89,62.88,4.526997840172786
:1446080338_1,to_207110409#0,from_223802962#0,internal,13.89,63.43,4.566594672426206
:330045280_6,to_208126370#0,from_-723179922#13,internal,8.7,15.68,1.8022988505747128
:330045280_7,to_208126370#0,from_29980953,internal,5.27,12.05,2.2865275142314996
:330045280_8,to_208126370#0,from_-208126370#1,internal,4.47,1.64,0.3668903803131991
:2344420224_6,to_209573020#0,from_209573020#5,internal,13.89,14.4,1.036717062634989
:2344420224_7,to_209573020#0,from_-746877945,internal,7.95,6.05,0.761006289308176
:2344420224_8,to_209573020#0,from_-209573020#4,internal,3.65,2.34,0.6410958904109589
:2197777197_6,to_209573020#5,from_362625400#2,internal,6.75,9.43,1.397037037037037
:2197777197_7,to_209573020#5,from_-362625400#1,internal,7.84,14.57,1.8584183673469388
:2197777197_8,to_209573020#5,from_-209573020#7,internal,3.65,4.67,1.2794520547945205
:1940777698_0,to_209646300#0,from_223600258#1,internal,6.63,9.18,1.3846153846153846
:1940777698_1,to_209646300#0,from_-223600258#0,internal,7.96,14.29,1.7952261306532662
:1940777698_2,to_209646300#0,from_-209646300#2,internal,3.65,4.67,1.2794520547945205
:7131814230_0,to_209816662#0,from_763214752,internal,8.34,8.58,1.0287769784172662
:7131814230_1,to_209816662#0,from_209816662#2,internal,13.89,8.52,0.6133909287257019
:7131814229_1,to_209816662#2,from_1033622460#0,internal,16.66,15.42,0.9255702280912365
:1940777703_0,to_210298836#0,from_-225704062#3,internal,5.59,8.87,1.586762075134168
:1940777703_1,to_210298836#0,from_-1033754700#2,internal,11.27,14.66,1.300798580301686
:1940777703_2,to_210298836#0,from_-210298836#1,internal,3.71,4.91,1.3234501347708896
:2203869430_3,to_210298844#0,from_-223600258#1,internal,6.81,9.46,1.3891336270190897
:2203869430_4,to_210298844#0,from_223600258#2,internal,7.85,14.55,1.853503184713376
:2203869430_5,to_210298844#0,from_-210298844#2,internal,3.65,4.67,1.2794520547945205
:2205903035_3,to_210500636#0,from_-210500653#0,internal,5.66,9.24,1.6325088339222615
:2205903035_4,to_210500636#0,from_210500653#1,internal,11.21,15.67,1.3978590544157001
:2205903035_5,to_210500636#0,from_-210500636#2,internal,3.65,4.67,1.2794520547945205
:2197777112_0,to_210500652#0,from_-210500652#2,internal,3.65,4.67,1.2794520547945205
:2205903044_1,to_210500653#1,from_-223823412#1,internal,3.91,2.41,0.6163682864450128
:1940777700_0,to_210880935#0,from_1033754700#0,internal,7.52,10.29,1.368351063829787
:1940777700_1,to_210880935#0,from_-223600258#4,internal,7.65,15.13,1.9777777777777779
:1940777700_2,to_210880935#0,from_-210880935#3,internal,3.65,4.67,1.2794520547945205
:5492077342_0,to_215402819#0,from_-215402819#1,internal,3.65,4.67,1.2794520547945205
:323378013_0,to_215453906#0,from_-350272636#4,internal,6.59,9.09,1.3793626707132018
:323378013_1,to_215453906#0,from_215453906#1,internal,13.89,14.36,1.0338372930165587
:323378013_2,to_215453906#0,from_-215453906#0,internal,3.65,2.34,0.6410958904109589
:4027663380_0,to_215453906#1,from_925270448,internal,13.89,8.4,0.6047516198704104
:cluster_2271652460_291620207_0,to_217857869#0,from_30010323#0,internal,22.22,4.06,0.1827182718271827
:cluster_2271652460_291620207_1,to_217857869#0,from_-590966520#3,internal,12.5,2.37,0.18960000000000002
:cluster_2271652460_291620207_2,to_217857869#0,from_217857879#1,internal,9.05,4.59,0.5071823204419889
:cluster_2271652460_291620207_3,to_217857869#0,from_-217857869#1,internal,3.65,2.44,0.6684931506849315
:291620217_2,to_217857879#1,from_-488959791#15,internal,7.21,8.2,1.1373092926490984
:291620217_3,to_217857879#1,from_223731399#0,internal,6.87,11.69,1.7016011644832605
:2330410002_0,to_218799338#0,from_218799338#1,internal,13.89,14.34,1.0323974082073433
:2330410002_1,to_218799338#0,from_224219624#0,internal,7.87,5.87,0.7458703939008895
:2330410002_2,to_218799338#0,from_-218799338#0,internal,3.65,2.34,0.6410958904109589
:5492273407_6,to_218799338#1,from_215402819#0,internal,7.42,10.16,1.3692722371967656
:5492273407_7,to_218799338#1,from_218799338#9,internal,13.89,14.54,1.046796256299496
:5492273407_8,to_218799338#1,from_-218799338#8,internal,3.65,4.67,1.2794520547945205
:2280101324_0,to_218799338#9,from_-218799338#9,internal,3.65,4.67,1.2794520547945205
:1465411206_0,to_219416925#0,from_133174334#0,internal,7.09,9.81,1.383638928067701
:1465411206_1,to_219416925#0,from_219416925#2,internal,16.67,14.49,0.8692261547690461
:1465411206_2,to_219416925#0,from_-219416925#1,internal,3.65,2.34,0.6410958904109589
:34821708_0,to_219416925#2,from_133174339#0,internal,7.39,10.13,1.370771312584574
:34821708_1,to_219416925#2,from_219416925#4,internal,16.67,14.52,0.8710257948410317
:34821708_2,to_219416925#2,from_-219416925#3,internal,3.65,2.34,0.6410958904109589
:4452224876_0,to_219416925#4,from_448187755,internal,16.67,0.1,0.005998800239952009
:2296317760_6,to_220519286#0,from_673191220,internal,2.78,11.78,4.237410071942446
:2296317760_7,to_220519286#0,from_220519291#0,internal,2.78,14.11,5.075539568345324
:2296317760_8,to_220519286#0,from_-220519286#1,internal,2.78,4.67,1.6798561151079137
:cluster_2296317795_2296317797_6958344091_8,to_220519291#0,from_-673191218,internal,2.78,8.78,3.158273381294964
:cluster_2296317795_2296317797_6958344091_9,to_220519291#0,from_-29981090#12,internal,12.5,13.2,1.056
:cluster_2296317795_2296317797_6958344091_10,to_220519291#0,from_29981090#13,internal,6.38,15.14,2.3730407523510975
:cluster_2296317795_2296317797_6958344091_11,to_220519291#0,from_-220519291#1,internal,2.78,4.67,1.6798561151079137
:3525905575_0,to_221961148#0,from_345993563#0,internal,3.65,4.67,1.2794520547945205
:414256418_6,to_222277553,from_35341841#0,internal,6.26,9.04,1.4440894568690095
:414256418_7,to_222277553,from_-222277555#2,internal,13.89,14.5,1.0439164866810655
:414256418_8,to_222277553,from_-222277553,internal,3.65,2.34,0.6410958904109589
:414256410_0,to_222277555#0,from_222277555#1,internal,13.89,15.17,1.0921526277897768
:414256410_1,to_222277555#0,from_-35341843#2,internal,10.42,5.42,0.5201535508637236
:414256410_2,to_222277555#0,from_-222277555#0,internal,3.65,2.34,0.6410958904109589
:2344573460_3,to_222277555#1,from_225704061,internal,6.89,9.52,1.381712626995646
:2344573460_4,to_222277555#1,from_222277555#2,internal,13.89,14.43,1.038876889848812
:2344573460_5,to_222277555#1,from_-222277555#1,internal,3.65,4.67,1.2794520547945205
:414256418_0,to_222277555#2,from_-222277553,internal,13.89,14.64,1.0539956803455723
:414256418_1,to_222277555#2,from_35341841#0,internal,8.29,6.0,0.7237635705669482
:414256418_2,to_222277555#2,from_-222277555#2,internal,3.65,2.34,0.6410958904109589
:cluster_325137490_330046076_3,to_222664371,from_-29981107#1,internal,13.89,30.27,2.1792656587473003
:cluster_325137490_330046076_4,to_222664371,from_29980968#0,internal,13.89,29.1,2.0950323974082075
:cluster_325137490_330046076_5,to_222664371,from_29981107#3,internal,6.6,15.83,2.3984848484848484
:2317951350_0,to_222848428#0,from_30020038#2,internal,5.98,9.07,1.5167224080267558
:2317951350_1,to_222848428#0,from_-30020038#1,internal,9.15,14.73,1.6098360655737705
:2317951350_2,to_222848428#0,from_-222848428#1,internal,3.65,4.67,1.2794520547945205
:2317951355_6,to_222848430#0,from_30020038#4,internal,6.03,9.1,1.5091210613598671
:2317951355_7,to_222848430#0,from_-30020038#3,internal,9.06,14.82,1.6357615894039734
:2317951355_8,to_222848430#0,from_-222848430#1,internal,3.65,4.68,1.2821917808219179
:2317951377_3,to_222848431#0,from_516177019#0,internal,13.89,14.52,1.0453563714902807
:2317951377_4,to_222848431#0,from_222848431#5,internal,8.25,5.91,0.7163636363636364
:2317951377_5,to_222848431#0,from_-222848431#4,internal,3.65,2.34,0.6410958904109589
:323187907_4,to_222848431#5,from_-29382512#8,internal,6.4,9.04,1.4124999999999999
:323187907_5,to_222848431#5,from_-516177027#1,internal,13.89,15.02,1.0813534917206622
:323187907_6,to_222848431#5,from_29394221#0,internal,8.64,6.02,0.6967592592592592
:323187907_7,to_222848431#5,from_-222848431#9,internal,3.65,2.34,0.6410958904109589
:2317951352_0,to_222848433#0,from_30020038#3,internal,6.19,9.73,1.5718901453957996
:2317951352_1,to_222848433#0,from_-30020038#2,internal,9.05,14.59,1.6121546961325965
:2317951352_2,to_222848433#0,from_-222848433#1,internal,3.77,5.12,1.3580901856763925
:2317951347_6,to_222848437#0,from_30020038#1,internal,6.01,9.09,1.5124792013311148
:2317951347_7,to_222848437#0,from_-30020038#0,internal,9.14,14.78,1.6170678336980304
:2317951347_8,to_222848437#0,from_-222848437#1,internal,3.65,4.67,1.2794520547945205
:cluster_330045679_8179675521_12,to_222848457#0,from_30020038#6,internal,5.77,9.16,1.587521663778163
:cluster_330045679_8179675521_13,to_222848457#0,from_879272710#0,internal,13.89,18.06,1.3002159827213822
:cluster_330045679_8179675521_14,to_222848457#0,from_-30020038#4,internal,10.34,6.55,0.6334622823984526
:cluster_330045679_8179675521_15,to_222848457#0,from_-222848457#1,internal,3.65,2.53,0.6931506849315068
:1610361598_0,to_222848459,from_717959601,internal,13.89,0.86,0.0619150467962563
:1610361588_4,to_222848462,from_223010782#0,internal,5.94,9.09,1.5303030303030303
:1610361588_5,to_222848462,from_-717959602,internal,13.89,15.44,1.111591072714183
:1610361588_6,to_222848462,from_-147910879#1,internal,8.37,6.37,0.7610513739545999
:1610361588_7,to_222848462,from_-222848462,internal,3.65,2.34,0.6410958904109589
:2319589798_0,to_223010773,from_-350272636#0,internal,6.62,9.11,1.376132930513595
:2319589798_1,to_223010773,from_350272636#1,internal,8.0,14.18,1.7725
:2319589798_2,to_223010773,from_-223010773,internal,3.65,4.67,1.2794520547945205
:1610361617_0,to_223010779,from_-223010779,internal,3.65,4.67,1.2794520547945205
:1610361590_6,to_223010782#0,from_223010782#1,internal,13.89,18.67,1.344132469402448
:1610361590_7,to_223010782#0,from_222848459,internal,9.69,8.8,0.9081527347781219
:1610361590_8,to_223010782#0,from_-223010782#0,internal,3.65,2.34,0.6410958904109589
:2319589813_0,to_223010782#1,from_-223010782#1,internal,3.65,4.67,1.2794520547945205
:1199475066_3,to_223099571#0,from_223099571#2,internal,13.89,14.18,1.0208783297336212
:1199475066_4,to_223099571#0,from_103916809#0,internal,8.34,5.37,0.6438848920863309
:1199475066_5,to_223099571#0,from_-223099571#1,internal,3.65,2.34,0.6410958904109589
:330043496_3,to_223099571#2,from_223099574,internal,6.28,9.04,1.4394904458598725
:330043496_4,to_223099571#2,from_-203272128#10,internal,8.37,14.38,1.7180406212664279
:330043496_5,to_223099571#2,from_-223099571#3,internal,3.65,4.67,1.2794520547945205
:330043393_3,to_223099572#0,from_223099572#4,internal,2.78,8.67,3.118705035971223
:330043393_4,to_223099572#0,from_103916811#0,internal,2.78,13.48,4.848920863309353
:330043393_5,to_223099572#0,from_-223099572#3,internal,2.78,4.67,1.6798561151079137
:1199475063_3,to_223099572#4,from_223099572#5,internal,2.78,14.37,5.169064748201439
:1199475063_4,to_223099572#4,from_-103916811#7,internal,2.78,14.28,5.136690647482014
:1199475063_5,to_223099572#4,from_-223099572#4,internal,2.78,4.67,1.6798561151079137
:2132673751_1,to_223099572#5,from_223099571#0,internal,8.34,0.25,0.02997601918465228
:cluster_2138684225_332221897_3,to_223099573#0,from_223600261,internal,13.89,27.99,2.0151187904967602
:cluster_2138684225_332221897_5,to_223099573#0,from_648762768#0,internal,16.17,31.62,1.955473098330241
:cluster_2138684225_332221897_6,to_223099573#0,from_28906993#1,internal,9.78,40.83,4.174846625766871
:cluster_2138684225_332221897_7,to_223099573#0,from_203857397,internal,8.89,9.58,1.077615298087739
:2132673754_3,to_223099574,from_618320313#0,internal,22.22,9.26,0.41674167416741675
:2132673754_4,to_223099574,from_-223099574,internal,3.65,2.34,0.6410958904109589
:330044706_6,to_223099575#0,from_82164708#0,internal,7.0,9.86,1.4085714285714286
:330044706_7,to_223099575#0,from_223099575#3,internal,27.78,14.46,0.5205183585313174
:330044706_8,to_223099575#0,from_-223099575#2,internal,3.65,2.34,0.6410958904109589
:330041155_8,to_223099575#3,from_517723469#0,internal,9.15,13.49,1.4743169398907103
:330041155_9,to_223099575#3,from_223583502#0,internal,27.78,17.54,0.6313894888408926
:330041155_10,to_223099575#3,from_-726511410#6,internal,7.52,6.04,0.8031914893617021
:330041155_11,to_223099575#3,from_-223099575#7,internal,3.65,2.34,0.6410958904109589
:330040496_0,to_223105061#0,from_731963611,internal,8.86,8.0,0.9029345372460498
:330040496_1,to_223105061#0,from_369601539,internal,22.22,9.01,0.4054905490549055
:330040496_2,to_223105061#0,from_-223105061#2,internal,3.65,2.34,0.6410958904109589
:cluster_10981159_8171767360_8171767365_0,to_223105062#0,from_631866975,internal,13.89,52.59,3.7861771058315337
:cluster_10981159_8171767360_8171767365_2,to_223105062#0,from_-182407846#10,internal,11.93,9.91,0.8306789606035205
:cluster_10981159_8171767360_8171767365_3,to_223105062#0,from_-223105062#0,internal,3.65,2.34,0.6410958904109589
:330041877_0,to_223105063#0,from_223105063#1,internal,13.89,11.2,0.8063354931605471
:330041877_1,to_223105063#0,from_29980958,internal,6.47,9.03,1.3956723338485317
:330042610_6,to_223105063#1,from_-29980951#16,internal,6.48,9.07,1.3996913580246912
:330042610_7,to_223105063#1,from_223105063#4,internal,13.89,14.4,1.036717062634989
:330042610_8,to_223105063#1,from_29980951#17,internal,7.33,11.73,1.6002728512960438
:330041444_6,to_223105063#4,from_-30067642#2,internal,6.41,9.1,1.4196567862714509
:330041444_7,to_223105063#4,from_223105063#5,internal,13.89,14.46,1.041036717062635
:330041444_8,to_223105063#4,from_30067642#3,internal,7.39,11.82,1.5994587280108254
:330041443_9,to_223105063#5,from_-30067640#3,internal,6.77,10.47,1.546528803545052
:330041443_10,to_223105063#5,from_30089513#0,internal,13.89,14.53,1.0460763138948883
:330041443_11,to_223105063#5,from_223105072,internal,7.67,12.95,1.6883963494132985
:330043104_6,to_223105064#0,from_223105064#3,internal,22.22,14.42,0.648964896489649
:330043104_7,to_223105064#0,from_29981275#0,internal,7.88,5.95,0.7550761421319797
:330043104_8,to_223105064#0,from_-223105064#2,internal,3.65,2.34,0.6410958904109589
:330040549_6,to_223105064#3,from_-223203426#1,internal,22.22,14.38,0.6471647164716472
:330040549_7,to_223105064#3,from_-29981091#2,internal,8.12,5.84,0.7192118226600985
:330040549_8,to_223105064#3,from_-223105064#7,internal,3.65,2.34,0.6410958904109589
:322920567_6,to_223105065#0,from_-29981387#5,internal,6.28,9.04,1.4394904458598725
:322920567_7,to_223105065#0,from_223105065#1,internal,8.33,14.48,1.738295318127251
:322920567_8,to_223105065#0,from_-223105065#0,internal,3.73,4.67,1.2520107238605898
:330042504_0,to_223105065#1,from_30008226#0,internal,3.93,2.18,0.5547073791348601
:4017555453_6,to_223105066#0,from_223105066#2,internal,13.89,14.37,1.0345572354211663
:4017555453_7,to_223105066#0,from_399015917,internal,7.98,5.9,0.7393483709273183
:4017555453_8,to_223105066#0,from_-223105066#1,internal,3.65,2.34,0.6410958904109589
:330045479_0,to_223105066#2,from_29981003#8,internal,10.06,18.65,1.853876739562624
:330045479_1,to_223105066#2,from_223105066#4,internal,13.89,21.28,1.5320374370050396
:330045479_2,to_223105066#2,from_-29981003#7,internal,7.76,5.26,0.6778350515463918
:330045479_3,to_223105066#2,from_-223105066#3,internal,3.77,3.03,0.8037135278514588
:330044275_0,to_223105066#4,from_29980886#12,internal,6.78,9.54,1.4070796460176989
:330044275_1,to_223105066#4,from_223105066#5,internal,13.89,14.73,1.060475161987041
:330044275_2,to_223105066#4,from_-29980886#11,internal,7.91,5.94,0.7509481668773704
:330044275_3,to_223105066#4,from_-223105066#4,internal,3.65,2.34,0.6410958904109589
:330044277_0,to_223105066#5,from_-29981144#4,internal,6.35,9.04,1.4236220472440944
:330044277_1,to_223105066#5,from_182403234#0,internal,8.27,14.3,1.7291414752116083
:330044277_2,to_223105066#5,from_-223105066#5,internal,3.65,4.67,1.2794520547945205
:322920341_4,to_223105067#0,from_223105067#1,internal,22.22,9.6,0.43204320432043203
:322920341_5,to_223105067#0,from_-223105067#0,internal,3.65,2.34,0.6410958904109589
:322920354_6,to_223105067#1,from_29981387#0,internal,6.48,9.03,1.3935185185185184
:322920354_7,to_223105067#1,from_223105067#4,internal,22.22,14.43,0.6494149414941495
:322920354_8,to_223105067#1,from_-223105067#3,internal,3.65,2.34,0.6410958904109589
:322920363_6,to_223105067#4,from_29981112#0,internal,6.48,9.03,1.3935185185185184
:322920363_7,to_223105067#4,from_223105068#0,internal,22.22,14.43,0.6494149414941495
:322920363_8,to_223105067#4,from_-223105067#4,internal,3.65,2.34,0.6410958904109589
:322920600_6,to_223105068#0,from_-29357856,internal,6.44,9.03,1.402173913043478
:322920600_7,to_223105068#0,from_223105068#1,internal,22.22,14.37,0.6467146714671467
:322920600_8,to_223105068#0,from_-223105068#0,internal,3.65,2.34,0.6410958904109589
:330042413_6,to_223105068#1,from_29981372#0,internal,7.61,10.7,1.4060446780551903
:330042413_7,to_223105068#1,from_223105068#3,internal,22.22,14.89,0.6701170117011702
:330042413_8,to_223105068#1,from_-223105068#2,internal,3.65,2.34,0.6410958904109589
:322869349_3,to_223105068#3,from_-660242136#4,internal,7.46,10.25,1.373994638069705
:322869349_4,to_223105068#3,from_223105061#0,internal,7.66,15.13,1.9751958224543082
:322869349_5,to_223105068#3,from_-223105068#3,internal,3.65,4.67,1.2794520547945205
:330041688_0,to_223105070,from_182403235#0,internal,8.33,6.06,0.7274909963985594
:329983509_0,to_223105071#0,from_300698760#0,internal,27.78,6.16,0.22174226061915048
