source,target,speed,cost,type,id,length
o_a495,from_a2279,1.0,1e-07,origin_node,o_a495_from_a2279,1e-07
o_a3484,from_a-3485,1.0,1e-07,origin_node,o_a3484_from_a-3485,1e-07
o_a3484,from_a-3963,1.0,1e-07,origin_node,o_a3484_from_a-3963,1e-07
o_a3745,from_a-3746,1.0,1e-07,origin_node,o_a3745_from_a-3746,1e-07
o_a3745,from_a-4228,1.0,1e-07,origin_node,o_a3745_from_a-4228,1e-07
o_a36,from_a-260,1.0,1e-07,origin_node,o_a36_from_a-260,1e-07
o_a36,from_a-37,1.0,1e-07,origin_node,o_a36_from_a-37,1e-07
o_a36,from_a317,1.0,1e-07,origin_node,o_a36_from_a317,1e-07
o_a3497,from_a-3498,1.0,1e-07,origin_node,o_a3497_from_a-3498,1e-07
o_a3497,from_a-3975,1.0,1e-07,origin_node,o_a3497_from_a-3975,1e-07
o_a2043,from_a-2044,1.0,1e-07,origin_node,o_a2043_from_a-2044,1e-07
o_a2043,from_a2400,1.0,1e-07,origin_node,o_a2043_from_a2400,1e-07
o_a2043,from_a2401,1.0,1e-07,origin_node,o_a2043_from_a2401,1e-07
o_a2043,from_a2415,1.0,1e-07,origin_node,o_a2043_from_a2415,1e-07
o_a2043,from_a2419,1.0,1e-07,origin_node,o_a2043_from_a2419,1e-07
o_a2043,from_a2463,1.0,1e-07,origin_node,o_a2043_from_a2463,1e-07
o_a472,from_a-473,1.0,1e-07,origin_node,o_a472_from_a-473,1e-07
o_a472,from_a-601,1.0,1e-07,origin_node,o_a472_from_a-601,1e-07
o_a472,from_a602,1.0,1e-07,origin_node,o_a472_from_a602,1e-07
o_a472,from_a654,1.0,1e-07,origin_node,o_a472_from_a654,1e-07
o_a3614,from_a-3615,1.0,1e-07,origin_node,o_a3614_from_a-3615,1e-07
o_a3614,from_a-3985,1.0,1e-07,origin_node,o_a3614_from_a-3985,1e-07
o_a3614,from_a3992,1.0,1e-07,origin_node,o_a3614_from_a3992,1e-07
o_a3614,from_a3994,1.0,1e-07,origin_node,o_a3614_from_a3994,1e-07
o_a1779,from_a-1780,1.0,1e-07,origin_node,o_a1779_from_a-1780,1e-07
o_a1779,from_a2040,1.0,1e-07,origin_node,o_a1779_from_a2040,1e-07
o_a1779,from_a2044,1.0,1e-07,origin_node,o_a1779_from_a2044,1e-07
o_a1779,from_a2046,1.0,1e-07,origin_node,o_a1779_from_a2046,1e-07
o_a4454,from_a-4455,1.0,1e-07,origin_node,o_a4454_from_a-4455,1e-07
o_a2489,from_a-2490,1.0,1e-07,origin_node,o_a2489_from_a-2490,1e-07
o_a3335,from_a-3336,1.0,1e-07,origin_node,o_a3335_from_a-3336,1e-07
o_a3335,from_a3850,1.0,1e-07,origin_node,o_a3335_from_a3850,1e-07
o_a3335,from_a3852,1.0,1e-07,origin_node,o_a3335_from_a3852,1e-07
o_a3335,from_a3856,1.0,1e-07,origin_node,o_a3335_from_a3856,1e-07
o_a2033,from_a-2034,1.0,1e-07,origin_node,o_a2033_from_a-2034,1e-07
o_a2033,from_a-2284,1.0,1e-07,origin_node,o_a2033_from_a-2284,1e-07
o_a2033,from_a2627,1.0,1e-07,origin_node,o_a2033_from_a2627,1e-07
o_a2033,from_a2665,1.0,1e-07,origin_node,o_a2033_from_a2665,1e-07
o_a2418,from_a-2419,1.0,1e-07,origin_node,o_a2418_from_a-2419,1e-07
o_a2418,from_a3337,1.0,1e-07,origin_node,o_a2418_from_a3337,1e-07
o_a2418,from_a3338,1.0,1e-07,origin_node,o_a2418_from_a3338,1e-07
o_a2418,from_a3339,1.0,1e-07,origin_node,o_a2418_from_a3339,1e-07
o_a2418,from_a3355,1.0,1e-07,origin_node,o_a2418_from_a3355,1e-07
o_a326,from_a-327,1.0,1e-07,origin_node,o_a326_from_a-327,1e-07
o_a326,from_a3467,1.0,1e-07,origin_node,o_a326_from_a3467,1e-07
o_a326,from_a3485,1.0,1e-07,origin_node,o_a326_from_a3485,1e-07
o_a326,from_a4308,1.0,1e-07,origin_node,o_a326_from_a4308,1e-07
o_a326,from_a454,1.0,1e-07,origin_node,o_a326_from_a454,1e-07
o_a3363,from_a-3364,1.0,1e-07,origin_node,o_a3363_from_a-3364,1e-07
o_a3363,from_a-3490,1.0,1e-07,origin_node,o_a3363_from_a-3490,1e-07
o_a3363,from_a-4272,1.0,1e-07,origin_node,o_a3363_from_a-4272,1e-07
o_a3363,from_a3963,1.0,1e-07,origin_node,o_a3363_from_a3963,1e-07
o_a151,from_a-152,1.0,1e-07,origin_node,o_a151_from_a-152,1e-07
o_a151,from_a288,1.0,1e-07,origin_node,o_a151_from_a288,1e-07
o_a2884,from_a-2885,1.0,1e-07,origin_node,o_a2884_from_a-2885,1e-07
o_a2884,from_a-3736,1.0,1e-07,origin_node,o_a2884_from_a-3736,1e-07
o_a4,from_a-5,1.0,1e-07,origin_node,o_a4_from_a-5,1e-07
o_a4,from_a310,1.0,1e-07,origin_node,o_a4_from_a310,1e-07
o_a2414,from_a-2415,1.0,1e-07,origin_node,o_a2414_from_a-2415,1e-07
o_a2414,from_a2773,1.0,1e-07,origin_node,o_a2414_from_a2773,1e-07
o_a2414,from_a2775,1.0,1e-07,origin_node,o_a2414_from_a2775,1e-07
o_a2414,from_a2777,1.0,1e-07,origin_node,o_a2414_from_a2777,1e-07
o_a1064,from_a-1065,1.0,1e-07,origin_node,o_a1064_from_a-1065,1e-07
o_a1064,from_a-1784,1.0,1e-07,origin_node,o_a1064_from_a-1784,1e-07
o_a2277,from_a-2278,1.0,1e-07,origin_node,o_a2277_from_a-2278,1e-07
o_a2277,from_a-3025,1.0,1e-07,origin_node,o_a2277_from_a-3025,1e-07
o_a2277,from_a-3148,1.0,1e-07,origin_node,o_a2277_from_a-3148,1e-07
o_a2277,from_a3151,1.0,1e-07,origin_node,o_a2277_from_a3151,1e-07
o_a2277,from_a3163,1.0,1e-07,origin_node,o_a2277_from_a3163,1e-07
o_a4260,from_a-4261,1.0,1e-07,origin_node,o_a4260_from_a-4261,1e-07
o_a4260,from_a-4269,1.0,1e-07,origin_node,o_a4260_from_a-4269,1e-07
o_a4260,from_a-4273,1.0,1e-07,origin_node,o_a4260_from_a-4273,1e-07
o_a1655,from_a-1656,1.0,1e-07,origin_node,o_a1655_from_a-1656,1e-07
o_a1655,from_a-1890,1.0,1e-07,origin_node,o_a1655_from_a-1890,1e-07
o_a1655,from_a2286,1.0,1e-07,origin_node,o_a1655_from_a2286,1e-07
o_a1655,from_a2292,1.0,1e-07,origin_node,o_a1655_from_a2292,1e-07
o_a4307,from_a-4308,1.0,1e-07,origin_node,o_a4307_from_a-4308,1e-07
o_a3626,from_a-3627,1.0,1e-07,origin_node,o_a3626_from_a-3627,1e-07
o_a3626,from_a4102,1.0,1e-07,origin_node,o_a3626_from_a4102,1e-07
o_a3626,from_a4106,1.0,1e-07,origin_node,o_a3626_from_a4106,1e-07
o_a3626,from_a4120,1.0,1e-07,origin_node,o_a3626_from_a4120,1e-07
o_a1066,from_a-1067,1.0,1e-07,origin_node,o_a1066_from_a-1067,1e-07
o_a1066,from_a1763,1.0,1e-07,origin_node,o_a1066_from_a1763,1e-07
o_a1066,from_a4443,1.0,1e-07,origin_node,o_a1066_from_a4443,1e-07
o_a1066,from_a4455,1.0,1e-07,origin_node,o_a1066_from_a4455,1e-07
o_a1907,from_a-1908,1.0,1e-07,origin_node,o_a1907_from_a-1908,1e-07
o_a1907,from_a-2286,1.0,1e-07,origin_node,o_a1907_from_a-2286,1e-07
o_a1907,from_a3985,1.0,1e-07,origin_node,o_a1907_from_a3985,1e-07
o_a1907,from_a4326,1.0,1e-07,origin_node,o_a1907_from_a4326,1e-07
o_a2275,from_a-2276,1.0,1e-07,origin_node,o_a2275_from_a-2276,1e-07
o_a2275,from_a-2480,1.0,1e-07,origin_node,o_a2275_from_a-2480,1e-07
o_a2275,from_a2509,1.0,1e-07,origin_node,o_a2275_from_a2509,1e-07
o_a2275,from_a2515,1.0,1e-07,origin_node,o_a2275_from_a2515,1e-07
o_a1200,from_a-1201,1.0,1e-07,origin_node,o_a1200_from_a-1201,1e-07
o_a1200,from_a1456,1.0,1e-07,origin_node,o_a1200_from_a1456,1e-07
o_a921,from_a-1030,1.0,1e-07,origin_node,o_a921_from_a-1030,1e-07
o_a921,from_a-2014,1.0,1e-07,origin_node,o_a921_from_a-2014,1e-07
o_a921,from_a-922,1.0,1e-07,origin_node,o_a921_from_a-922,1e-07
o_a921,from_a2480,1.0,1e-07,origin_node,o_a921_from_a2480,1e-07
o_a2507,from_a-2508,1.0,1e-07,origin_node,o_a2507_from_a-2508,1e-07
o_a2507,from_a-3500,1.0,1e-07,origin_node,o_a2507_from_a-3500,1e-07
o_a2163,from_a-2164,1.0,1e-07,origin_node,o_a2163_from_a-2164,1e-07
o_a2163,from_a-2279,1.0,1e-07,origin_node,o_a2163_from_a-2279,1e-07
o_a2163,from_a3025,1.0,1e-07,origin_node,o_a2163_from_a3025,1e-07
o_a2163,from_a3029,1.0,1e-07,origin_node,o_a2163_from_a3029,1e-07
o_a2163,from_a3043,1.0,1e-07,origin_node,o_a2163_from_a3043,1e-07
o_a4105,from_a-4106,1.0,1e-07,origin_node,o_a4105_from_a-4106,1e-07
o_a4105,from_a-4323,1.0,1e-07,origin_node,o_a4105_from_a-4323,1e-07
o_a4101,from_a-4102,1.0,1e-07,origin_node,o_a4101_from_a-4102,1e-07
o_a4101,from_a-4332,1.0,1e-07,origin_node,o_a4101_from_a-4332,1e-07
o_a309,from_a-310,1.0,1e-07,origin_node,o_a309_from_a-310,1e-07
o_a309,from_a327,1.0,1e-07,origin_node,o_a309_from_a327,1e-07
o_a309,from_a333,1.0,1e-07,origin_node,o_a309_from_a333,1e-07
o_a309,from_a339,1.0,1e-07,origin_node,o_a309_from_a339,1e-07
o_a316,from_a-1456,1.0,1e-07,origin_node,o_a316_from_a-1456,1e-07
o_a316,from_a-2151,1.0,1e-07,origin_node,o_a316_from_a-2151,1e-07
o_a316,from_a-317,1.0,1e-07,origin_node,o_a316_from_a-317,1e-07
o_a316,from_a3169,1.0,1e-07,origin_node,o_a316_from_a3169,1e-07
o_a316,from_a3609,1.0,1e-07,origin_node,o_a316_from_a3609,1e-07
o_a46,from_a-261,1.0,1e-07,origin_node,o_a46_from_a-261,1e-07
o_a46,from_a-299,1.0,1e-07,origin_node,o_a46_from_a-299,1e-07
o_a46,from_a-313,1.0,1e-07,origin_node,o_a46_from_a-313,1e-07
o_a46,from_a-47,1.0,1e-07,origin_node,o_a46_from_a-47,1e-07
o_a46,from_a601,1.0,1e-07,origin_node,o_a46_from_a601,1e-07
o_a2626,from_a-2627,1.0,1e-07,origin_node,o_a2626_from_a-2627,1e-07
o_a2626,from_a3618,1.0,1e-07,origin_node,o_a2626_from_a3618,1e-07
o_a2626,from_a4332,1.0,1e-07,origin_node,o_a2626_from_a4332,1e-07
o_a3168,from_a-3169,1.0,1e-07,origin_node,o_a3168_from_a-3169,1e-07
o_a338,from_a-339,1.0,1e-07,origin_node,o_a338_from_a-339,1e-07
o_a338,from_a1562,1.0,1e-07,origin_node,o_a338_from_a1562,1e-07
o_a338,from_a3490,1.0,1e-07,origin_node,o_a338_from_a3490,1e-07
o_a338,from_a457,1.0,1e-07,origin_node,o_a338_from_a457,1e-07
o_a2902,from_a-2903,1.0,1e-07,origin_node,o_a2902_from_a-2903,1e-07
o_a2902,from_a3357,1.0,1e-07,origin_node,o_a2902_from_a3357,1e-07
o_a2902,from_a3358,1.0,1e-07,origin_node,o_a2902_from_a3358,1e-07
o_a1088,from_a-1089,1.0,1e-07,origin_node,o_a1088_from_a-1089,1e-07
o_a1088,from_a1343,1.0,1e-07,origin_node,o_a1088_from_a1343,1e-07
o_a1088,from_a1347,1.0,1e-07,origin_node,o_a1088_from_a1347,1e-07
o_a1088,from_a1353,1.0,1e-07,origin_node,o_a1088_from_a1353,1e-07
o_a3855,from_a-3856,1.0,1e-07,origin_node,o_a3855_from_a-3856,1e-07
o_a3855,from_a4269,1.0,1e-07,origin_node,o_a3855_from_a4269,1e-07
o_a3855,from_a4270,1.0,1e-07,origin_node,o_a3855_from_a4270,1e-07
o_a3323,from_a-3324,1.0,1e-07,origin_node,o_a3323_from_a-3324,1e-07
o_a3323,from_a4262,1.0,1e-07,origin_node,o_a3323_from_a4262,1e-07
o_a3213,from_a-3214,1.0,1e-07,origin_node,o_a3213_from_a-3214,1e-07
o_a3213,from_a3736,1.0,1e-07,origin_node,o_a3213_from_a3736,1e-07
o_a3213,from_a3738,1.0,1e-07,origin_node,o_a3213_from_a3738,1e-07
o_a3213,from_a3746,1.0,1e-07,origin_node,o_a3213_from_a3746,1e-07
o_a2772,from_a-2773,1.0,1e-07,origin_node,o_a2772_from_a-2773,1e-07
o_a2772,from_a-2881,1.0,1e-07,origin_node,o_a2772_from_a-2881,1e-07
o_a2772,from_a3200,1.0,1e-07,origin_node,o_a2772_from_a3200,1e-07
o_a2772,from_a3202,1.0,1e-07,origin_node,o_a2772_from_a3202,1e-07
o_a2772,from_a3214,1.0,1e-07,origin_node,o_a2772_from_a3214,1e-07
o_a297,from_a-298,1.0,1e-07,origin_node,o_a297_from_a-298,1e-07
o_a297,from_a313,1.0,1e-07,origin_node,o_a297_from_a313,1e-07
o_a297,from_a880,1.0,1e-07,origin_node,o_a297_from_a880,1e-07
o_a297,from_a922,1.0,1e-07,origin_node,o_a297_from_a922,1e-07
o_a2910,from_a-2911,1.0,1e-07,origin_node,o_a2910_from_a-2911,1e-07
o_a2910,from_a-2913,1.0,1e-07,origin_node,o_a2910_from_a-2913,1e-07
o_a2910,from_a-3337,1.0,1e-07,origin_node,o_a2910_from_a-3337,1e-07
o_a2910,from_a3362,1.0,1e-07,origin_node,o_a2910_from_a3362,1e-07
o_a2910,from_a3364,1.0,1e-07,origin_node,o_a2910_from_a3364,1e-07
o_a3162,from_a-3163,1.0,1e-07,origin_node,o_a3162_from_a-3163,1e-07
o_a3162,from_a-3184,1.0,1e-07,origin_node,o_a3162_from_a-3184,1e-07
o_a3162,from_a-3496,1.0,1e-07,origin_node,o_a3162_from_a-3496,1e-07
o_a3162,from_a3606,1.0,1e-07,origin_node,o_a3162_from_a3606,1e-07
o_a3162,from_a4323,1.0,1e-07,origin_node,o_a3162_from_a4323,1e-07
o_a4119,from_a-4120,1.0,1e-07,origin_node,o_a4119_from_a-4120,1e-07
o_a1342,from_a-1343,1.0,1e-07,origin_node,o_a1342_from_a-1343,1e-07
o_a1342,from_a-1763,1.0,1e-07,origin_node,o_a1342_from_a-1763,1e-07
o_a1342,from_a-3358,1.0,1e-07,origin_node,o_a1342_from_a-3358,1e-07
o_a1342,from_a1780,1.0,1e-07,origin_node,o_a1342_from_a1780,1e-07
o_a10,from_a-11,1.0,1e-07,origin_node,o_a10_from_a-11,1e-07
o_a10,from_a23,1.0,1e-07,origin_node,o_a10_from_a23,1e-07
o_a10,from_a3194,1.0,1e-07,origin_node,o_a10_from_a3194,1e-07
o_a10,from_a473,1.0,1e-07,origin_node,o_a10_from_a473,1e-07
o_a153,from_a-154,1.0,1e-07,origin_node,o_a153_from_a-154,1e-07
o_a153,from_a-457,1.0,1e-07,origin_node,o_a153_from_a-457,1e-07
o_a153,from_a768,1.0,1e-07,origin_node,o_a153_from_a768,1e-07
o_a153,from_a769,1.0,1e-07,origin_node,o_a153_from_a769,1e-07
o_a4266,from_a-4267,1.0,1e-07,origin_node,o_a4266_from_a-4267,1e-07
o_a4266,from_a-4270,1.0,1e-07,origin_node,o_a4266_from_a-4270,1e-07
o_a653,from_a-654,1.0,1e-07,origin_node,o_a653_from_a-654,1e-07
o_a653,from_a-880,1.0,1e-07,origin_node,o_a653_from_a-880,1e-07
o_a653,from_a1029,1.0,1e-07,origin_node,o_a653_from_a1029,1e-07
o_a653,from_a1030,1.0,1e-07,origin_node,o_a653_from_a1030,1e-07
o_a653,from_a1040,1.0,1e-07,origin_node,o_a653_from_a1040,1e-07
o_a653,from_a1060,1.0,1e-07,origin_node,o_a653_from_a1060,1e-07
o_a3042,from_a-3043,1.0,1e-07,origin_node,o_a3042_from_a-3043,1e-07
o_a3042,from_a3496,1.0,1e-07,origin_node,o_a3042_from_a3496,1e-07
o_a3042,from_a3498,1.0,1e-07,origin_node,o_a3042_from_a3498,1e-07
o_a3182,from_a-3183,1.0,1e-07,origin_node,o_a3182_from_a-3183,1e-07
o_a3182,from_a-3606,1.0,1e-07,origin_node,o_a3182_from_a-3606,1e-07
o_a3182,from_a-3618,1.0,1e-07,origin_node,o_a3182_from_a-3618,1e-07
o_a3182,from_a3627,1.0,1e-07,origin_node,o_a3182_from_a3627,1e-07
o_a1910,from_a-1911,1.0,1e-07,origin_node,o_a1910_from_a-1911,1e-07
o_a1910,from_a2284,1.0,1e-07,origin_node,o_a1910_from_a2284,1e-07
o_a1910,from_a3615,1.0,1e-07,origin_node,o_a1910_from_a3615,1e-07
o_a3201,from_a-3202,1.0,1e-07,origin_node,o_a3201_from_a-3202,1e-07
o_a3201,from_a-3317,1.0,1e-07,origin_node,o_a3201_from_a-3317,1e-07
o_a3201,from_a4228,1.0,1e-07,origin_node,o_a3201_from_a4228,1e-07
o_a1059,from_a-1060,1.0,1e-07,origin_node,o_a1059_from_a-1060,1e-07
o_a1059,from_a-1572,1.0,1e-07,origin_node,o_a1059_from_a-1572,1e-07
o_a1059,from_a-1909,1.0,1e-07,origin_node,o_a1059_from_a-1909,1e-07
o_a1059,from_a2014,1.0,1e-07,origin_node,o_a1059_from_a2014,1e-07
o_a1059,from_a2034,1.0,1e-07,origin_node,o_a1059_from_a2034,1e-07
o_a874,from_a-875,1.0,1e-07,origin_node,o_a874_from_a-875,1e-07
o_a874,from_a1204,1.0,1e-07,origin_node,o_a874_from_a1204,1e-07
o_a874,from_a1890,1.0,1e-07,origin_node,o_a874_from_a1890,1e-07
o_a874,from_a2474,1.0,1e-07,origin_node,o_a874_from_a2474,1e-07
o_a1585,from_a-1586,1.0,1e-07,origin_node,o_a1585_from_a-1586,1e-07
o_a1585,from_a1908,1.0,1e-07,origin_node,o_a1585_from_a1908,1e-07
o_a1585,from_a1909,1.0,1e-07,origin_node,o_a1585_from_a1909,1e-07
o_a1585,from_a1911,1.0,1e-07,origin_node,o_a1585_from_a1911,1e-07
o_a30,from_a-31,1.0,1e-07,origin_node,o_a30_from_a-31,1e-07
o_a30,from_a260,1.0,1e-07,origin_node,o_a30_from_a260,1e-07
o_a30,from_a261,1.0,1e-07,origin_node,o_a30_from_a261,1e-07
o_a30,from_a267,1.0,1e-07,origin_node,o_a30_from_a267,1e-07
o_a30,from_a283,1.0,1e-07,origin_node,o_a30_from_a283,1e-07
o_a1346,from_a-1347,1.0,1e-07,origin_node,o_a1346_from_a-1347,1e-07
o_a1346,from_a-2040,1.0,1e-07,origin_node,o_a1346_from_a-2040,1e-07
o_a1346,from_a-2401,1.0,1e-07,origin_node,o_a1346_from_a-2401,1e-07
o_a1346,from_a-3338,1.0,1e-07,origin_node,o_a1346_from_a-3338,1e-07
o_a1346,from_a2911,1.0,1e-07,origin_node,o_a1346_from_a2911,1e-07
o_a3028,from_a-3029,1.0,1e-07,origin_node,o_a3028_from_a-3029,1e-07
o_a3028,from_a-3501,1.0,1e-07,origin_node,o_a3028_from_a-3501,1e-07
o_a3028,from_a3975,1.0,1e-07,origin_node,o_a3028_from_a3975,1e-07
o_a155,from_a-156,1.0,1e-07,origin_node,o_a155_from_a-156,1e-07
o_a155,from_a-288,1.0,1e-07,origin_node,o_a155_from_a-288,1e-07
o_a155,from_a1784,1.0,1e-07,origin_node,o_a155_from_a1784,1e-07
o_a155,from_a1786,1.0,1e-07,origin_node,o_a155_from_a1786,1e-07
o_a1785,from_a-1786,1.0,1e-07,origin_node,o_a1785_from_a-1786,1e-07
o_a1785,from_a2151,1.0,1e-07,origin_node,o_a1785_from_a2151,1e-07
o_a332,from_a-333,1.0,1e-07,origin_node,o_a332_from_a-333,1e-07
o_a332,from_a-454,1.0,1e-07,origin_node,o_a332_from_a-454,1e-07
o_a332,from_a875,1.0,1e-07,origin_node,o_a332_from_a875,1e-07
